TV Show Title,Unique ID,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres
Robot and Monster,tt2349440,5.8,2012,2015,TV-Y7,N/A,"[' Adventure', ' Comedy']"
A.I.C.O. Incarnation,tt8116380,6.3,2018),(2018,TV-14,25,"[' Action', ' Sci-Fi']"
Action Man,tt0147743,5.7,1995,1997,TV-Y7,30,"[' Action', ' Adventure']"
Durarara!!x2,tt4755410,7.7,2015,2016,TV-14,24,"[' Comedy', ' Crime']"
My Little Pony Tales,tt0212679,6.4,1992,2001,TV-Y,30,"[' Adventure', ' Family']"
Hot Wheels City,tt8083424,7.6,2018, ,N/A,N/A,[]
64 Zoo Lane,tt1817311,6.5,1999,2013,TV-Y,11,[' Family']
Pippi Longstocking,tt0163482,6.0,1997,1998,TV-Y7,N/A,"[' Adventure', ' Comedy']"
JoJo & Gran Gran,tt12313126,8.1,2020, ,N/A,N/A,[' Family']
Onyx Equinox,tt12605636,7.1,2020, ,TV-MA,N/A,"[' Action', ' Adventure']"
The Fungies,tt10650772,6.6,2020,2021,TV-Y7,11,"[' Adventure', ' Comedy']"
H2O: Mermaid Adventures,tt4610750,5.6,2015),(2015,TV-Y7,25,"[' Adventure', ' Comedy']"
Shin Ikkitousen,tt14979560,6.5,2022, ,N/A,N/A,"[' Action', ' Comedy']"
How to Keep a Mummy,tt8693220,7.3,2018),(2018,TV-14,24,"[' Comedy', ' Fantasy']"
Nate Is Late,tt8610392,7.6,2018),(2018,N/A,N/A,"[' Adventure', ' Comedy']"
Twin Star Exorcists,tt5637108,7.1,2016, ,TV-14,24,"[' Action', ' Fantasy']"
Minuscule,tt0891396,8.3,2006, ,TV-G,5,[' Comedy']
Fena: Pirate Princess,tt12779780,7.1,2021, ,TV-14,N/A,"[' Action', ' Adventure']"
The Music Freaks,tt12623018,7.7,2020, ,TV-PG,18,"[' Comedy', ' Musical']"
Tigtone,tt8413062,7.1,2018,2020,TV-14,N/A,"[' Action', ' Adventure']"
Regal Academy,tt5958514,5.4,2016, ,TV-PG,23,"[' Action', ' Adventure']"
Homestar Runner,tt2349968,8.8,1996, ,TV-PG,N/A,[' Comedy']
Assassins Pride,tt10973152,5.6,2019, ,Unrated,N/A,"[' Action', ' Drama']"
Disney's Doug,tt0122815,6.5,1996,1999,TV-Y,30,"[' Comedy', ' Drama']"
Xiaolin Chronicles,tt2824770,6.7,2013,2015,TV-Y7-FV,22,"[' Short', ' Action']"
Bubblegum Crisis: Tokyo 2040,tt0175385,7.1,1998,1999,TV-MA,N/A,"[' Action', ' Adventure']"
Boonie Bears,tt3342514,6.5,2011, ,N/A,13,[]
Almost Naked Animals,tt1830924,3.2,2011,2013,TV-PG,22,"[' Adventure', ' Comedy']"
Cabinet of curiosities,tt8951394,N/A,2019, ,N/A,N/A,"[' Adventure', ' Sci-Fi']"
Lupin III,tt7879496,7.8,2018),(2018,N/A,22,"[' Adventure', ' Comedy']"
Kaput and Zösky: The Ultimate Obliterators,tt0419344,8.2,2002,2003,TV-Y7,30,[' Sci-Fi']
Blue Exorcist: Kyoto Saga,tt5987956,7.3,2017),(2017,TV-14,24,"[' Action', ' Drama']"
Initial D: Second Stage,tt0247874,8.2,1999,2000,TV-14,N/A,"[' Action', ' Comedy']"
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,tt8644562,5.7,2017),(2017,TV-MA,23,[' Comedy']
Angry Kid,tt2647976,7.1,1999,2019,TV-14,1,"[' Short', ' Comedy']"
Invasion America,tt0161718,7.6,1998),(1998,TV-PG,30,"[' Short', ' Action']"
Initial D: Final Stage,tt6322684,8.5,2014),(2014,TV-PG,27,"[' Action', ' Sport']"
The World Is Still Beautiful,tt3590222,7.3,2014, ,TV-14,23,"[' Adventure', ' Fantasy']"
Gopal bhar,tt10375748,8.1,2015, ,N/A,N/A,"[' Comedy', ' Family']"
Cobra the Animation,tt2454264,8.0,2010, ,N/A,N/A,"[' Action', ' Adventure']"
Xavier Riddle and the Secret Museum,tt11183572,7.7,2019, ,TV-G,25,"[' Adventure', ' Comedy']"
Cagaster of an Insect Cage,tt9288892,6.1,2020),(2020,N/A,29,"[' Action', ' Drama']"
Gosick,tt1872328,7.3,2011),(2011,TV-MA,24,"[' Comedy', ' Drama']"
Naruto SD: Rock Lee & His Ninja Pals,tt2301807,7.2,2012,2013,TV-14,24,"[' Action', ' Comedy']"
Higurashi: When They Cry - SOTSU,tt14550644,6.4,2021),(2021,N/A,N/A,"[' Drama', ' Horror']"
Angry Birds Stella,tt4168666,7.4,2014,2016,TV-Y7,6,[]
The Twisted Tales of Felix the Cat,tt0179618,7.4,1995,1997,TV-G,25,"[' Short', ' Adventure']"
Franny's Feet,tt0380111,5.7,2003, ,TV-Y,11,"[' Adventure', ' Comedy']"
Fairies Album,tt15251072,7.4,2020, ,N/A,N/A,"[' Action', ' Fantasy']"
Spy Kids: Mission Critical,tt6714408,4.9,2018, ,TV-Y7-FV,N/A,"[' Action', ' Adventure']"
Conan the Adventurer,tt0315429,7.3,1992,1993,TV-Y7,25,"[' Action', ' Fantasy']"
Earthworm Jim,tt0111948,7.4,1995,1996,TV-Y,30,"[' Short', ' Action']"
Larva Island,tt9077194,6.7,2018,2019,TV-Y7,8,"[' Adventure', ' Comedy']"
Among Us Logic,tt13474734,7.4,2020,2022,TV-PG,10,"[' Comedy', ' Mystery']"
Tig N' Seek,tt10399810,6.8,2020,2022,TV-PG,N/A,"[' Adventure', ' Comedy']"
Peter Pan and the Pirates,tt0098891,7.2,1990,1991,TV-Y,30,"[' Adventure', ' Family']"
Strawberry Shortcake,tt1190823,5.2,2003,2008,TV-Y,30,"[' Family', ' Musical']"
Mokey's Show,tt7255478,9.0,2012,2022,TV-MA,62,[' Comedy']
Camp Candy,tt0096553,6.8,1989,1992,TV-Y,30,"[' Short', ' Adventure']"
Costume Quest,tt6536550,7.2,2019),(2019,TV-Y7-FV,N/A,[' Family']
Jeff & Some Aliens,tt4218824,8.0,2017),(2017,TV-MA,21,"[' Comedy', ' Sci-Fi']"
Sid the Science Kid,tt1236429,5.5,2008, ,TV-Y,27,"[' Comedy', ' Family']"
"Abby Hatcher, Fuzzly Catcher",tt9433014,5.8,2018,2022,TV-Y,23,"[' Adventure', ' Comedy']"
Undefeated Bahamut Chronicle,tt5334364,6.3,2016, ,TV-MA,24,"[' Action', ' Fantasy']"
Watership Down,tt0211882,7.6,1999,2001,TV-Y7,44,"[' Adventure', ' Family']"
Meitantei Conan: Zero no Tea Time,tt19798344,6.5,2022, ,TV-PG,13,"[' Comedy', ' Crime']"
Mona the Vampire,tt0262972,6.1,1999,2008,TV-Y,23,"[' Adventure', ' Comedy']"
The Idaten Deities Know Only Peace,tt13409388,7.2,2021, ,TV-MA,22,"[' Action', ' Adventure']"
Top Wing,tt7485592,5.0,2017,2021,TV-Y,22,"[' Action', ' Adventure']"
Ricky Zoom,tt10932166,6.4,2019, ,TV-Y,22,[' Family']
Osomatsu-san,tt4838372,7.6,2015, ,TV-14,23,[' Comedy']
Granblue Fantasy: The Animation,tt6138612,6.3,2017, ,TV-14,23,"[' Adventure', ' Fantasy']"
School Rumble,tt0878036,7.8,2004,2010,TV-PG,25,"[' Comedy', ' Romance']"
Alabama Jackson,tt18257758,8.5,2022, ,N/A,N/A,[]
Dexter: Early Cuts,tt1595870,7.6,2009,2012,TV-MA,N/A,"[' Crime', ' Drama']"
Muv-Luv Alternative,tt12421676,5.4,2021, ,N/A,N/A,"[' Action', ' Drama']"
Zoids Wild,tt12317724,6.8,2018, ,N/A,N/A,[]
Casper's Scare School,tt1429551,4.3,2009, ,TV-Y7,11,"[' Comedy', ' Family']"
The World God Only Knows,tt1899022,7.3,2010, ,TV-14,24,"[' Comedy', ' Romance']"
Kuromukuro,tt5895314,7.3,2016, ,TV-14,24,"[' Action', ' Sci-Fi']"
Biker Mice from Mars,tt0459618,6.2,2006,2007,TV-Y7-FV,22,"[' Action', ' Sci-Fi']"
The Idhun Chronicles,tt9731266,5.4,2020,2021,TV-14,25,"[' Action', ' Adventure']"
Baby Shark & More Kids Songs: Super Simple Songs,tt7271588,7.2,2017, ,N/A,48,[' Musical']
"Go, Diego! Go!",tt0423657,4.3,2005,2011,TV-Y,25,"[' Adventure', ' Comedy']"
Murder Drones,tt15599734,8.3,2021, ,TV-PG,25,"[' Action', ' Adventure']"
Spice and Wolf II,tt1468284,8.0,2009),(2009,TV-14,325,"[' Drama', ' Fantasy']"
Desafío Champions Sendokai,tt3040130,8.0,2013, ,N/A,N/A,[]
Woody Woodpecker,tt9410706,6.3,2018,2020,TV-Y7,6,"[' Short', ' Adventure']"
Akasaka,tt1258215,5.8,2008, ,TV-14,N/A,"[' Comedy', ' Drama']"
Vikingskool,tt8558576,N/A,2022, ,TV-Y7,30,"[' Action', ' Adventure']"
Exosquad,tt0106842,8.4,1993,1995,TV-Y7,30,"[' Drama', ' Sci-Fi']"
Descending Stories: Showa Genroku Rakugo Shinju,tt6427166,8.5,2017),(2017,N/A,24,[' Drama']
Hakuouki,tt1658978,7.3,2010, ,TV-14,25,"[' Action', ' Drama']"
Get Rolling with Otis,tt15389898,8.3,2021, ,TV-Y,22,[]
LoveSick: Yandere Simulator,tt7304274,7.8,2017, ,TV-MA,N/A,[' Horror']
Flame of Recca,tt2160200,7.3,1997,1998,TV-PG,22,"[' Action', ' Adventure']"
Pig Goat Banana Cricket,tt3218114,3.4,2015,2017,TV-Y7,22,"[' Short', ' Action']"
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,tt6016316,7.0,2016,2017,TV-MA,24,"[' Drama', ' Horror']"
Brynhildr in the Darkness,tt3563898,6.7,2014),(2014,TV-MA,22,"[' Action', ' Drama']"
Shattered Angels,tt0983972,6.4,2007),(2007,N/A,N/A,"[' Action', ' Drama']"
Paradise Kiss,tt0498443,7.7,2005),(2005,Not Rated,23,"[' Comedy', ' Drama']"
The Guava Juice Show,tt16959960,8.0,2021, ,N/A,N/A,"[' Adventure', ' Comedy']"
Welcome to the Wayne,tt7050084,7.0,2017,2019,TV-Y7,N/A,"[' Short', ' Adventure']"
Grojband,tt2406986,7.0,2012,2015,TV-PG,22,"[' Adventure', ' Comedy']"
Tawawa on Monday,tt6153026,5.7,2016, ,PG-13,N/A,"[' Comedy', ' Romance']"
Infinite Dendrogram,tt11295582,6.1,2020, ,TV-14,24,"[' Adventure', ' Fantasy']"
Dusk Maiden of Amnesia,tt2340511,7.3,2012),(2012,TV-14,24,"[' Comedy', ' Drama']"
Cells at Work! Code Black,tt12150836,7.5,2021, ,TV-14,24,"[' Action', ' Comedy']"
Yu-Gi-Oh! Sevens,tt12098786,5.4,2020,2022,TV-PG,N/A,"[' Adventure', ' Action']"
Seiren,tt6453340,5.7,2017, ,N/A,24,"[' Comedy', ' Drama']"
Dakaichi: I'm being harassed by the sexiest man of the year,tt9085692,7.3,2018, ,N/A,24,"[' Comedy', ' Drama']"
Tom & Jerry Kids Show,tt0198254,6.2,1990,1994,TV-Y,30,"[' Comedy', ' Family']"
The Dating Guy,tt1344959,4.7,2009,2010,TV-MA,23,[' Comedy']
The X's,tt0443418,5.9,2005,2006,TV-Y7,N/A,"[' Action', ' Comedy']"
Armed Girl's Machiavellism,tt9013220,6.6,2017),(2017,TV-14,N/A,"[' Action', ' Comedy']"
Desert Punk,tt0440988,7.2,2004,2005,TV-MA,580,"[' Action', ' Comedy']"
Dark Oracle,tt0437711,7.4,2004,2006,N/A,30,"[' Action', ' Adventure']"
Ace of Diamond: Act II,tt10838000,8.2,2019, ,N/A,24,"[' Comedy', ' Sport']"
Make Way for Noddy,tt0383122,5.6,2001, ,N/A,15,[' Family']
Little Ellen,tt10473710,1.8,2021,2022,TV-Y,15,"[' Short', ' Adventure']"
Tom Goes to the Mayor,tt0425720,6.7,2004,2006,TV-14,11,[' Animation']
How It Should Have Ended,tt2061165,8.2,2005, ,TV-PG,N/A,"[' Short', ' Comedy']"
The Day I Became a God,tt12305588,6.6,2020, ,Not Rated,24,"[' Drama', ' Fantasy']"
Dreamworks How to Train Your Dragon Legends,tt6963396,7.2,2010,2013,Unrated,30,[]
Les Grands Mythes,tt6258754,8.6,2014,2021,N/A,26,"[' Animation', ' Fantasy']"
Electric City,tt1746961,6.9,2012),(2012,N/A,N/A,"[' Short', ' Action']"
Guyver: The Bioboosted Armor,tt0143353,7.6,1989,1992,TV-MA,53,"[' Action', ' Horror']"
George of the Jungle,tt1050880,4.3,2007,2008,TV-Y7,N/A,"[' Adventure', ' Comedy']"
The Heike Story,tt15353550,7.5,2021, ,TV-14,23,"[' Drama', ' History']"
Little People,tt4196322,6.6,2016,2018,TV-Y,N/A,[]
Mobile Suit Gundam 0083: Stardust Memory,tt0159567,7.8,1991,1992,Not Rated,N/A,"[' Action', ' Drama']"
Kurzgesagt: In a Nutshell,tt6169222,9.1,2013, ,TV-G,N/A,[' Animation']
Last Exile,tt0390733,7.9,2003),(2003,TV-PG,N/A,"[' Action', ' Adventure']"
Mega Man: Fully Charged,tt5608708,4.2,2018,2019,TV-Y7-FV,11,[' Sci-Fi']
Code Lyoko Evolution,tt2393384,5.9,2013),(2013,N/A,24,"[' Action', ' Family']"
Big Order,tt5686870,4.8,2016, ,TV-MA,24,"[' Action', ' Drama']"
Niko and the Sword of Light,tt3952772,7.6,2015,2019,TV-G,22,"[' Action', ' Adventure']"
Cleo & Cuquin,tt7956374,8.0,2018, ,TV-Y,7,[' Family']
Somali and the Forest Spirit,tt11428586,7.5,2020, ,TV-14,24,"[' Adventure', ' Drama']"
Little Princess,tt0934676,5.7,2006, ,TV-Y7,N/A,[' Family']
Sengoku Basara,tt1411816,6.7,2009,2011,TV-14,N/A,"[' Action', ' Drama']"
Kyûketsuki Sugu Shinu,tt12279682,6.9,2021, ,TV-14,24,"[' Comedy', ' Fantasy']"
Owl Pellets,tt12121054,8.0,2020),(2020,N/A,1,"[' Short', ' Comedy']"
Please Teacher!,tt0366848,6.9,2002),(2002,TV-PG,25,"[' Comedy', ' Romance']"
Bucchigire!,tt19045110,7.4,2022, ,N/A,N/A,"[' Action', ' Fantasy']"
Shinmai renkinjutsushi no tenpo keiei,tt19406880,7.2,2022, ,N/A,N/A,"[' Adventure', ' Fantasy']"
Summer Memories,tt16758130,8.9,2022, ,N/A,N/A,[]
Nura: Rise of the Yokai Clan,tt2716982,7.4,2010,2014,TV-14,N/A,"[' Action', ' Comedy']"
Total Drama All Stars,tt3177810,6.7,2013,2014,TV-PG,N/A,"[' Action', ' Comedy']"
Levius,tt10619444,7.0,2019),(2019,N/A,25,"[' Action', ' Sci-Fi']"
Magical Girl Site,tt8250240,5.9,2018),(2018,Not Rated,24,"[' Action', ' Drama']"
Handa-kun,tt5878004,7.2,2016),(2016,TV-14,24,[' Comedy']
Dallas & Robo,tt7896392,6.6,2018),(2018,N/A,N/A,"[' Comedy', ' Sci-Fi']"
Boogiepop and Others,tt9458372,6.4,2019, ,N/A,24,"[' Drama', ' Horror']"
Animation vs. Minecraft Shorts,tt13339668,9.0,2017, ,TV-MA,N/A,"[' Action', ' Adventure']"
Peerless Martial Spirit,tt20527766,8.4,2020, ,N/A,11,"[' Action', ' Fantasy']"
No Guns Life,tt10981954,6.7,2019, ,TV-14,N/A,"[' Action', ' Sci-Fi']"
Just Because!,tt7513452,6.8,2017, ,N/A,23,"[' Drama', ' Romance']"
Black Cat,tt1085074,7.0,2005,2006,TV-PG,25,"[' Action', ' Crime']"
Fushigi Yûgi - The Mysterious Play,tt0111973,7.8,1995,2002,TV-14,23,"[' Adventure', ' Drama']"
El Deafo,tt16432198,8.3,2022),(2022,TV-G,25,"[' Short', ' Adventure']"
Anti-Magic Academy: The 35th Test Platoon,tt5236254,6.4,2015),(2015,N/A,22,"[' Action', ' Comedy']"
Numberjacks,tt1695622,5.6,2007,2008,N/A,N/A,[' Family']
Non Non Biyori,tt3114358,7.8,2013, ,TV-PG,24,"[' Adventure', ' Comedy']"
Sorcerous Stabber Orphen: Battle of Kimluck,tt11349866,5.6,2020, ,TV-14,23,"[' Action', ' Adventure']"
Cross Ange: Rondo of Angel and Dragon,tt3957232,7.2,2014,2015,TV-MA,N/A,"[' Action', ' Romance']"
Kipper,tt0260628,7.0,1997,2000,TV-Y,47,"[' Short', ' Comedy']"
Brave Bunnies,tt11660930,8.7,2021, ,N/A,7,[' Family']
Catch! Teenieping,tt15823370,5.9,2020, ,AO,13,"[' Comedy', ' Fantasy']"
MegaMan: NT Warrior,tt0367369,6.8,2001,2005,TV-Y7,25,"[' Action', ' Adventure']"
The Wacky World of Tex Avery,tt0136680,4.8,1997,1998,TV-Y7,30,"[' Comedy', ' Family']"
Oscar's Oasis,tt2080922,7.4,2011, ,N/A,7,"[' Adventure', ' Comedy']"
Outbreak Company,tt3196310,6.8,2013),(2013,TV-14,23,"[' Comedy', ' Drama']"
Onegai My Melody,tt0983977,8.3,2005,2006,N/A,N/A,"[' Comedy', ' Fantasy']"
StoryBots Super Songs,tt6163070,8.8,2016, ,N/A,N/A,"[' Family', ' Musical']"
What's with Andy?,tt0289036,7.6,2001,2007,TV-Y7,30,"[' Comedy', ' Family']"
"Ni Hao, Kai-Lan",tt0934701,5.3,2007,2011,N/A,30,"[' Family', ' Fantasy']"
Bump in the Night,tt0162796,8.0,1994,1995,TV-Y,25,"[' Short', ' Adventure']"
Nakaimo: My Little Sister Is Among Them,tt2293988,6.1,2012,2013,TV-MA,25,"[' Comedy', ' Drama']"
Sheep in the Big City,tt0260653,7.0,2000,2002,TV-Y,30,"[' Comedy', ' Family']"
Ultimate Muscle: The Kinnikuman Legacy,tt0341985,7.5,2002,2004,TV-Y7,30,"[' Action', ' Animation']"
Beethoven,tt0280233,5.2,1994,1995,TV-Y7,25,"[' Adventure', ' Comedy']"
Requiem of the Rose King,tt14979604,4.6,2022),(2022,TV-14,N/A,"[' Drama', ' History']"
Phantom 2040,tt0110825,7.2,1994,1996,TV-Y7,30,"[' Action', ' Crime']"
Diabolik Lovers,tt3114350,5.0,2013, ,TV-MA,15,"[' Drama', ' Horror']"
"Noddy, Toyland Detective",tt3508674,5.9,2016, ,TV-Y,11,"[' Family', ' Mystery']"
Tarzan and Jane,tt6216718,4.7,2017,2018,TV-Y7,22,"[' Action', ' Adventure']"
Code: Breaker,tt2294070,6.7,2012, ,TV-14,N/A,"[' Adventure', ' Crime']"
George Shrinks,tt0364811,6.6,2000,2003,TV-Y,30,[' Family']
Ongezellig,tt21034398,8.8,2018, ,N/A,N/A,[' Comedy']
Harry and His Bucket Full of Dinosaurs,tt0493094,6.0,2005,2008,TV-G,11,"[' Adventure', ' Comedy']"
Kakumeiki Valvrave,tt2632048,6.6,2013, ,TV-MA,25,"[' Action', ' Drama']"
"Sit Down, Shut Up",tt1232266,6.0,2009),(2009,TV-14,30,[' Comedy']
Creature Comforts,tt0324742,7.9,2003,2006,TV-Y7,10,"[' Comedy', ' Family']"
Shimmer and Shine,tt4494948,5.1,2015,2020,TV-Y,30,"[' Adventure', ' Family']"
Miss Spider's Sunny Patch Friends,tt0428138,6.4,2004,2008,TV-Y,30,"[' Adventure', ' Drama']"
The Exodite,tt15318952,N/A,2022, ,N/A,N/A,[' War']
Beatless,tt7900936,5.7,2018, ,N/A,24,"[' Action', ' Drama']"
Mujaki no Rakuen,tt4006060,3.8,2014,2016,N/A,N/A,[' Comedy']
Love of Kill,tt15018116,6.7,2022, ,TV-14,24,"[' Action', ' Mystery']"
Tian Bao Fuyao Lu,tt14994658,7.0,2020, ,N/A,N/A,"[' Action', ' Fantasy']"
All Hail King Julien: Exiled,tt6865906,7.5,2017),(2017,TV-Y7,23,"[' Short', ' Adventure']"
Cupid's Chocolates,tt5443468,6.8,2015, ,N/A,N/A,"[' Comedy', ' Romance']"
Osamake: Romcom Where the Childhood Friend Won't Lose,tt13211062,5.8,2021, ,N/A,23,"[' Comedy', ' Romance']"
Tunshi Xingkong,tt17050076,9.1,2020, ,N/A,22,"[' Fantasy', ' Sci-Fi']"
Angel's Friends,tt1731708,7.3,2008, ,N/A,12,"[' Adventure', ' Fantasy']"
A.T.O.M.: Alpha Teens on Machines,tt0497578,6.9,2005,2007,TV-Y7,"1,248",[' Action']
Le petit prince,tt1865800,6.8,2010,2017,N/A,N/A,"[' Adventure', ' Family']"
Rescue Heroes,tt0235132,6.6,1999,2013,TV-Y7,N/A,"[' Action', ' Family']"
Freedom Fighters: The Ray,tt5957358,5.9,2017,2018,N/A,6,"[' Action', ' Fantasy']"
Hi Score Girl,tt8963328,8.0,2018,2019,TV-PG,25,"[' Comedy', ' Romance']"
Tales of Zestiria the X,tt5861670,6.8,2016,2017,TV-14,24,"[' Action', ' Adventure']"
The King of Fighters: Destiny,tt7254486,6.8,2017, ,TV-Y7,N/A,[' Fantasy']
Oh Yeah! Cartoons,tt0177455,7.4,1998,2002,TV-Y,N/A,"[' Short', ' Action']"
The World's Greatest First Love,tt1907374,7.6,2011),(2011,TV-MA,23,[' Romance']
Polly Pocket,tt8673042,6.0,2018, ,TV-Y7,22,"[' Adventure', ' Comedy']"
Monster Rancher,tt0218775,7.0,1999,2001,TV-Y7,N/A,"[' Action', ' Adventure']"
Miraculous: Chibi,tt9308216,6.7,2018, ,N/A,N/A,"[' Short', ' Adventure']"
Dorothy and the Wizard of Oz,tt7050978,6.7,2017,2020,TV-Y,22,"[' Adventure', ' Family']"
The Wonderland of Ten Thousands,tt12923874,8.2,2018,2022,N/A,7,"[' Action', ' Fantasy']"
Transformers: Energon,tt0388650,5.8,2004),(2004,TV-Y7,24,"[' Action', ' Adventure']"
OniAi,tt2390038,5.9,2012),(2012,TV-MA,25,[]
Devilman Lady,tt0409548,6.5,1998,1999,TV-MA,30,"[' Action', ' Drama']"
Happy Ness: The Secret of the Loch,tt3720294,7.9,1994, ,N/A,N/A,"[' Family', ' Fantasy']"
Shakugan No Shana,tt0972713,7.0,2005,2010,TV-14,N/A,"[' Action', ' Adventure']"
The Canterbury Tales,tt0188478,6.5,1998,2000,N/A,28,[]
Block 13,tt9908414,3.0,2000,2003,TV-PG,10,[]
The Mr. Men Show,tt1029211,7.1,2008,2009,TV-Y,22,"[' Comedy', ' Family']"
Love Tyrant,tt6777074,6.3,2017),(2017,TV-14,24,"[' Comedy', ' Drama']"
AI Football GGO,tt12571272,7.1,2010),(2010,N/A,N/A,[' Sport']
Kid-E-Cats,tt7038964,7.1,2016, ,N/A,5,"[' Adventure', ' Comedy']"
Brotherhood: Final Fantasy XV,tt5595178,7.1,2016),(2016,N/A,15,"[' Action', ' Adventure']"
Psychic Princess,tt11038886,8.0,2018,2019,N/A,N/A,"[' Comedy', ' Drama']"
Charger Girl Ju-den Chan,tt1458514,6.7,2009),(2009,TV-MA,24,"[' Action', ' Comedy']"
Fairy gone,tt9828600,5.8,2019),(2019,M,23,"[' Action', ' Fantasy']"
I Heart Arlo,tt13573450,7.1,2021, ,TV-Y7,11,"[' Short', ' Adventure']"
Pretzel and the Puppies,tt17524490,7.6,2022, ,TV-Y,23,[' Family']
Arthur and the Minimoys,tt7658400,6.0,2017,2018,TV-Y7,N/A,[]
Sidekick,tt1746428,3.9,2010,2019,TV-Y7-FV,24,"[' Action', ' Adventure']"
Casshern Sins,tt0235119,7.0,2008, ,TV-MA,24,"[' Action', ' Adventure']"
Gravedale High,tt0098811,6.5,1990,1991,TV-Y7,30,"[' Family', ' Comedy']"
Kakushigoto,tt11299538,7.4,2020),(2020,TV-14,23,"[' Comedy', ' Drama']"
Ikebukuro West Gate Park,tt12642634,6.5,2020),(2020,N/A,N/A,"[' Drama', ' Mystery']"
The Legend of the Legendary Heroes,tt1690400,7.0,2010, ,TV-14,N/A,"[' Action', ' Adventure']"
The Wubbulous World of Dr. Seuss,tt0166937,6.7,1996,1998,TV-Y,25,[' Family']
Speed Racer: The Next Generation,tt1055136,4.0,2008,2013,TV-Y7,22,"[' Short', ' Action']"
Loafy,tt11237954,7.0,2020, ,N/A,N/A,[' Comedy']
The Wallflower,tt0892861,7.4,2006,2007,TV-14,25,"[' Comedy', ' Drama']"
A Certain Scientific Accelerator,tt10256918,6.9,2019, ,TV-14,24,"[' Action', ' Comedy']"
Rage of Bahamut: Manaria Friends,tt9203780,5.4,2019, ,N/A,15,[' Fantasy']
Kuma Kuma Kuma Bear,tt12415504,6.7,2020, ,TV-14,N/A,"[' Action', ' Adventure']"
Major Lazer,tt4612950,7.6,2014,2015,TV-MA,15,"[' Action', ' Comedy']"
Avengers: United They Stand,tt0203247,5.3,1999,2000,TV-Y7,30,"[' Action', ' Adventure']"
Last Hope,tt8893554,5.8,2018, ,TV-14,24,"[' Action', ' Adventure']"
Songs of War,tt11328608,8.8,2019,2022,N/A,N/A,"[' Action', ' Fantasy']"
Dragon Quest: Dai's Great Adventure,tt0184109,7.8,1991, ,N/A,30,"[' Action', ' Adventure']"
Roy,tt1319688,5.8,2009,2015,N/A,N/A,"[' Comedy', ' Family']"
Supernoobs,tt4033696,3.1,2015,2019,TV-Y7-FV,30,"[' Action', ' Comedy']"
Bananas in Pyjamas,tt1829088,4.5,2011, ,N/A,12,[' Family']
Mega Man,tt0165046,6.5,1994,1995,TV-Y7,22,"[' Action', ' Adventure']"
Friends Next Door,tt12724508,N/A,2020, ,N/A,N/A,[' Drama']
Kunoichi Tsubaki no mune no uchi,tt15929150,6.4,2022, ,N/A,N/A,"[' Comedy', ' Drama']"
Dino Squad,tt1142473,5.2,2007,2008,TV-PG,30,[]
Honey and Clover,tt0478838,7.8,2005,2006,TV-14,25,"[' Comedy', ' Drama']"
Danger & Eggs,tt5120600,4.9,2015,2017,TV-G,22,"[' Short', ' Adventure']"
Henry Hugglemonster,tt2746314,5.2,2013,2015,TV-Y,22,"[' Adventure', ' Family']"
Freezing Vibration,tt3246306,6.9,2013,2014,TV-MA,23,"[' Action', ' Drama']"
Nyaruko: Crawling with Love,tt2564106,6.4,2012, ,N/A,N/A,"[' Action', ' Comedy']"
Mama K's Team 4,tt10241858,N/A,2022, ,TV-Y7,N/A,"[' Action', ' Adventure']"
Big Blue,tt16154056,9.3,2021, ,TV-Y7,11,"[' Adventure', ' Family']"
The Savage Dragon,tt0236923,6.2,1995,1996,TV-Y7,22,"[' Action', ' Adventure']"
YuruYuri,tt2785038,7.5,2011,2019,TV-PG,25,"[' Comedy', ' Drama']"
Girls und Panzer,tt2294076,7.4,2012,2013,TV-14,25,"[' Action', ' Comedy']"
Infinite Stratos,tt1929675,6.6,2011,2016,TV-14,24,"[' Action', ' Comedy']"
Bo on the GO!,tt1516172,4.2,2007, ,TV-Y,22,[]
Pfffirates,tt17773240,N/A,2022, ,N/A,N/A,[]
Hero Mask,tt9316078,6.2,2018,2019,TV-14,25,"[' Action', ' Crime']"
Mixels,tt3648886,3.5,2014,2016,TV-Y7,1,"[' Short', ' Adventure']"
Charlie's Colorforms City,tt8115672,6.6,2019, ,TV-G,23,"[' Adventure', ' Comedy']"
SSSS.Gridman,tt8747928,7.0,2018),(2018,TV-14,23,"[' Action', ' Adventure']"
Wallace and Gromit's World of Invention,tt1789621,7.2,2010),(2010,N/A,30,"[' Animation', ' Comedy']"
The World Ends with You: The Animation,tt12643520,5.7,2021, ,N/A,N/A,"[' Action', ' Fantasy']"
The Brilliant World of Tom Gates,tt12822168,8.2,2021, ,N/A,N/A,[' Family']
The Hentai Prince and the Stony Cat,tt2622974,6.8,2013),(2013,N/A,24,"[' Comedy', ' Fantasy']"
Hamtaro,tt0318895,6.3,2000,2006,TV-G,30,"[' Adventure', ' Comedy']"
Let's Go Luna!,tt7200884,7.7,2018, ,TV-Y,30,"[' Comedy', ' Family']"
Didn't I Say to Make My Abilities Average in the Next Life?!,tt10882992,6.5,2019, ,N/A,23,"[' Comedy', ' Drama']"
